filename,waveform,n_samples,dominant_freq_hz,dominant_amp_nm,harmonic_ratio_2,harmonic_ratio_3,harmonic_ratio_4,harmonic_ratio_5,odd_even_harmonic_ratio,thd_pct,spectral_entropy,spectral_centroid_hz,spectral_flatness,band_energy_ratio,num_spectral_peaks,rms_nm,peak_nm,crest_factor,skewness,kurtosis,zero_cross_rate,peak_density_hz,sine_residual_pct,sine_phase_lag_deg,q1_peak_nm,q1_mean_nm,q1_rms_nm,q1_sine_residual_pct,q2_peak_nm,q2_mean_nm,q2_rms_nm,q2_sine_residual_pct,q3_peak_nm,q3_mean_nm,q3_rms_nm,q3_sine_residual_pct,q4_peak_nm,q4_mean_nm,q4_rms_nm,q4_sine_residual_pct,amplitude_drift_nm,worst_quarter,fopdt_phase_lag_deg,fopdt_attenuation,v_drive_est_v,hysteresis_nm,half_cycle_asymmetry,square_duty_cycle,square_edge_sharpness,noise_kurtosis,noise_gaussianity_err,noise_autocorr_lag1,ramp_rise_linearity,ramp_fall_linearity,ramp_asymmetry,pulse_crest_factor,pulse_duty_cycle,pulse_ringing_ratio
Ramp-trail2_4_absolute.csv,ramp,13368,2.9922,21.637614,0.047729,0.121112,0.401806,0.127802,0.18935,44.1279,7.0096,25.6356,0.566605,226.7221,57,147.597067,285.071836,1.9314,0.0712,1.8574,2.0946,1.2717,,,114.12,-100.73,105.01,,44.13,-28.91,35.78,,44.13,44.13,44.13,,123.25,85.51,94.21,,79.12,q4,0.275,0.999989,0.7502,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_5_absolute.csv,ramp,9215,3.0385,19.87525,0.085688,0.081591,0.596004,0.099034,0.045412,61.5652,6.5796,26.3712,0.580488,166.8841,54,147.510455,291.113813,1.9735,-0.0114,1.8421,2.3874,1.4107,,,56.91,55.69,56.54,,22.22,-22.22,22.22,,101.34,-33.17,42.98,,56.91,-0.3,35.41,,79.12,q3,0.279,0.999989,0.7661,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_6_absolute.csv,ramp,11294,3.0104,22.961311,0.052506,0.2037,0.525136,0.088078,0.176829,57.2517,6.4483,24.2194,0.572629,205.7224,45,147.516746,249.309666,1.69,0.0526,1.8404,2.125,1.2396,,,86.43,-52.34,65.38,,71.82,13.39,37.26,,71.82,46.26,59.24,,7.3,-7.3,7.3,,79.12,q1,0.276,0.999989,0.6561,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_7_absolute.csv,ramp,9864,3.0414,20.46465,0.037773,0.232636,0.216328,0.092251,1.298708,33.2948,6.3739,24.5214,0.567874,432.8109,52,148.311422,309.011227,2.0835,0.0052,1.8817,2.4331,1.5207,,,56.6,24.95,46.1,,101.64,-34.69,44.93,,22.52,-22.52,22.52,,56.6,32.26,48.73,,79.12,q2,0.279,0.999989,0.8132,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_8_absolute.csv,ramp,11452,2.9689,20.536473,0.049475,0.185965,0.283058,0.155242,0.71071,37.5836,6.7331,25.2503,0.572028,260.338,49,146.452072,295.305145,2.0164,0.0248,1.8863,2.183,1.2225,,,165.55,-94.95,98.07,,86.43,-31.65,48.33,,71.82,32.87,51.43,,150.94,93.73,100.2,,93.73,q1,0.273,0.999989,0.7771,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_9_absolute.csv,ramp,12088,2.9782,20.074953,0.058064,0.13562,0.310085,0.216304,0.654919,40.5838,7.0196,27.4836,0.574271,123.1274,66,147.461378,284.506662,1.9294,0.0087,1.8732,2.1509,1.3236,,,97.69,75.78,83.64,,60.56,10.04,26.5,,60.56,-60.56,60.56,,60.56,-25.26,46.74,,37.13,q1,0.273,0.999989,0.7487,,,,,,,,1.0,1.0,0.0,,,
ramp-100Hz-10_absolute.csv,ramp,8743,99.9657,210.968944,0.042522,0.202524,0.022783,0.02758,17.951393,21.0009,1.7315,110.2079,0.445395,1.4924,2,163.048822,291.62628,1.7886,-0.1064,1.9905,199.9314,99.9657,,,237.37,-7.3,150.13,,237.37,7.3,150.13,,237.37,-7.3,150.13,,237.37,7.3,150.13,,0.0,q1,9.104,0.987895,0.7768,,,,,,,,0.647,0.6477,0.0047,,,
ramp-100Hz-1_absolute.csv,ramp,9012,99.9778,222.531958,0.056315,0.222554,0.024738,0.020757,13.205644,23.1829,1.7444,111.9036,0.509863,2.0671,3,166.383782,288.145308,1.7318,0.1054,2.0499,199.9556,99.9778,,,300.37,4.56,166.19,,300.37,-7.61,167.95,,300.37,10.65,169.34,,300.37,-7.61,167.95,,0.0,q1,9.105,0.987892,0.7676,,,,,,,,0.6495,0.6694,0.0403,,,
ramp-100Hz-2_absolute.csv,ramp,9906,100.0404,209.69138,0.077798,0.167782,0.035805,0.0,3.838103,18.8376,1.6362,107.2823,0.514413,0.6484,3,167.890178,291.902029,1.7386,-0.0856,1.9015,199.9798,99.9394,,,277.24,-11.26,172.29,,277.24,10.65,170.64,,277.24,-10.04,170.6,,277.24,10.65,170.64,,0.0,q1,9.111,0.987877,0.7776,,,,,,,,0.6612,0.6627,0.0026,,,
ramp-100Hz-3_absolute.csv,ramp,11996,100.0333,204.663906,0.009904,0.239853,0.009078,0.0,318.722697,24.0229,1.628,111.9333,0.303285,0.621,2,164.371807,289.676687,1.7623,-0.0351,2.018,199.9833,99.95,,,245.28,-6.7,164.65,,245.28,6.7,163.12,,245.28,-6.7,164.65,,245.28,6.7,163.12,,0.0,q1,9.11,0.987879,0.7717,,,,,,,,0.6497,0.6546,0.0139,,,
ramp-100Hz-4_absolute.csv,ramp,9181,99.9891,237.869129,0.030257,0.151415,0.033374,0.020599,11.506638,15.9312,1.5606,106.9579,0.408681,2.8891,2,171.311266,279.506046,1.6316,-0.0047,1.9305,199.9782,99.9891,,,285.76,11.26,168.1,,285.76,-10.65,170.38,,285.76,10.04,169.3,,285.76,-10.65,170.38,,0.0,q1,9.106,0.987889,0.7446,,,,,,,,0.6497,0.6498,0.0007,,,
ramp-100Hz-5_absolute.csv,ramp,9262,99.9784,221.556313,0.041989,0.218173,0.007858,0.039796,26.952072,22.5849,1.7157,111.8948,0.424073,2.1405,2,166.336618,282.6999,1.6996,-0.062,2.0469,200.0648,99.9784,,,297.32,0.91,168.72,,297.32,-6.39,172.42,,297.32,8.22,171.24,,297.32,-2.74,173.66,,0.0,q1,9.105,0.987892,0.7531,,,,,,,,0.6577,0.6507,0.017,,,
ramp-100Hz-6_absolute.csv,ramp,9746,100.041,209.277913,0.048724,0.202856,0.026114,0.0,13.465665,21.0253,1.7015,109.9751,0.469991,0.6325,2,167.538916,277.38003,1.6556,0.0111,1.9552,199.9795,99.9384,,,277.24,0.3,167.77,,277.24,0.3,166.62,,277.24,1.52,167.2,,277.24,-2.13,167.2,,0.0,q1,9.111,0.987877,0.7389,,,,,,,,0.6534,0.6541,0.0018,,,
ramp-100Hz-7_absolute.csv,ramp,9675,99.9483,194.61977,0.060369,0.168694,0.033304,0.064699,6.86724,19.3383,1.6872,109.5439,0.488828,0.9508,3,166.111984,283.300201,1.7055,-0.0277,1.9872,200.0,99.9483,,,276.63,-21.0,167.74,,277.24,-16.13,169.46,,277.24,14.3,170.65,,277.24,22.82,167.24,,0.61,q2,9.102,0.987899,0.7547,,,,,,,,0.658,0.6592,0.0024,,,
ramp-100Hz-8_absolute.csv,ramp,10376,100.0386,202.987263,0.008069,0.237078,0.012111,0.0,265.385394,23.7524,1.6495,111.3824,0.408915,0.6589,2,162.820795,280.273542,1.7214,-0.0185,2.1088,199.9807,100.0386,,,265.67,3.35,154.46,,265.67,-10.04,153.48,,265.67,11.87,150.67,,265.67,-5.17,151.32,,0.0,q1,9.111,0.987878,0.7466,,,,,,,,0.6482,0.6516,0.0125,,,
ramp-100Hz-9_absolute.csv,ramp,9996,100.04,211.759423,0.011199,0.18126,0.022702,0.0,51.270452,18.3019,1.7285,106.7116,0.478593,0.7042,2,257.821495,740.36624,2.8716,0.7664,3.1895,167.8671,100.04,,,284.85,9.74,170.55,,284.85,-9.74,170.32,,284.85,9.74,170.55,,284.85,-9.74,170.32,,0.0,q1,9.111,0.987877,1.9722,,,,,,,,0.6469,0.647,0.0008,,,
ramp-1Hz-10_absolute.csv,ramp,10694,2.9923,21.252476,0.030667,0.074613,0.089173,0.571273,37.326722,58.3792,6.4067,30.1339,0.618309,374.0994,40,159.774907,314.03899,1.9655,-0.0263,1.7771,2.1507,1.6832,,,157.94,101.95,108.11,,78.82,28.91,47.89,,79.43,-44.13,59.11,,158.55,-86.73,89.71,,79.73,q4,0.275,0.999989,0.8264,,,,,,,,1.0,1.0,0.0,,,
ramp-1Hz-1_absolute.csv,ramp,10081,2.9759,23.792412,0.024297,0.167446,0.181119,0.277757,3.149842,37.2266,6.2072,25.7747,0.588475,136.8128,37,163.756538,293.498413,1.7923,0.0254,1.8464,2.3807,1.2896,,,71.82,-32.87,51.43,,86.43,42.61,57.98,,86.43,28.0,44.64,,71.82,-37.74,54.4,,14.61,q2,0.273,0.999989,0.7724,,,,,,,,1.0,1.0,0.0,,,
ramp-1Hz-2_absolute.csv,ramp,9118,2.9612,23.640539,0.014759,0.234879,0.127388,0.395677,12.874573,47.7676,5.8463,25.4925,0.602408,145.9026,34,162.370637,284.804228,1.754,-0.0245,1.8679,2.4128,1.8644,,,154.6,85.21,89.09,,75.47,10.96,32.6,,82.78,-63.3,71.89,,82.78,-32.87,50.38,,79.12,q1,0.272,0.999989,0.7495,,,,,,,,1.0,1.0,0.0,,,
ramp-1Hz-3_absolute.csv,ramp,9470,2.9567,23.32464,0.029418,0.249406,0.085913,0.484533,36.012572,55.2469,6.0211,23.4772,0.574284,301.0225,38,163.287403,277.376322,1.6987,-0.0227,1.8794,2.0063,1.2672,,,108.34,108.34,108.34,,108.34,36.52,43.11,,49.91,-36.52,47.05,,129.03,-108.34,113.78,,79.12,q4,0.271,0.999989,0.7299,,,,,,,,1.0,1.0,0.0,,,
ramp-1Hz-4_absolute.csv,ramp,9002,2.9993,25.399428,0.047582,0.19931,0.143894,0.380734,8.040368,45.5689,6.0677,25.2251,0.590846,114.8645,41,164.115024,286.250463,1.7442,0.0029,1.8594,2.2217,1.333,,,93.43,93.43,93.43,,93.43,35.0,49.34,,64.82,-29.52,49.18,,143.94,-98.9,106.38,,79.12,q4,0.275,0.999989,0.7533,,,,,,,,1.0,1.0,0.0,,,
ramp-1Hz-5_absolute.csv,ramp,9266,3.0218,22.366486,0.025027,0.064025,0.192162,0.319997,2.835966,37.9539,6.5065,28.0252,0.584823,201.7169,37,161.412078,332.993229,2.063,-0.0137,1.8568,2.2664,1.0792,,,116.86,113.21,114.42,,37.74,37.74,37.74,,41.39,-37.74,41.23,,120.51,-113.21,115.5,,82.78,q4,0.277,0.999989,0.8763,,,,,,,,1.0,1.0,0.0,,,
ramp-1Hz-6_absolute.csv,ramp,9286,3.0153,25.02857,0.020936,0.145833,0.148345,0.206357,2.844814,29.376,5.8095,26.2572,0.601414,208.5656,36,164.879207,284.508469,1.7256,0.0311,1.848,2.3692,1.6153,,,120.51,-116.86,118.03,,41.39,-38.95,41.28,,116.86,38.95,40.15,,116.86,116.86,116.86,,79.12,q1,0.277,0.999989,0.7487,,,,,,,,1.0,1.0,0.0,,,
ramp-1Hz-7_absolute.csv,ramp,9766,2.9695,20.523248,0.023419,0.089535,0.074735,0.496275,41.46032,51.0332,6.4055,28.7251,0.594916,419.5327,43,158.582964,328.69714,2.0727,0.0408,1.8096,2.2527,0.9216,,,119.29,-110.77,113.46,,40.17,-38.95,40.15,,38.95,38.95,38.95,,118.08,110.77,113.12,,80.34,q1,0.273,0.999989,0.865,,,,,,,,1.0,1.0,0.0,,,
ramp-1Hz-8_absolute.csv,ramp,10134,2.9603,20.445983,0.041182,0.047732,0.181588,0.475053,6.574931,51.2469,6.2575,27.713,0.591428,158.8184,48,161.302112,303.651665,1.8825,0.017,1.8101,2.0722,1.1841,,,107.12,107.12,107.12,,107.12,35.3,42.08,,51.13,-36.52,47.71,,130.25,-105.9,112.02,,79.12,q4,0.272,0.999989,0.7991,,,,,,,,1.0,1.0,0.0,,,
ramp-1Hz-9_absolute.csv,ramp,9129,2.9576,21.695802,0.054447,0.074078,0.238802,0.250963,1.141344,35.8415,6.233,27.1814,0.59009,150.8308,50,161.245971,299.082811,1.8548,0.0336,1.8039,2.629,1.0954,,,91.6,91.6,91.6,,91.6,34.39,49.36,,66.65,-30.13,49.63,,145.77,-95.86,103.19,,79.12,q4,0.272,0.999989,0.7871,,,,,,,,1.0,1.0,0.0,,,
ramp-200Hz-10_absolute.csv,ramp,9946,199.9799,92.765925,0.494116,0.0,0.0,0.0,0.0,49.4116,2.3736,247.0788,0.539466,0.0024,2,79.266941,134.994486,1.703,-0.5804,2.2598,399.9598,199.9799,,,126.6,-0.0,80.69,,126.6,-0.0,80.69,,126.6,-0.0,80.69,,126.6,-0.0,80.69,,0.0,q1,17.799,0.954037,0.3724,,,,,,,,0.6672,0.6604,0.1036,,,
ramp-200Hz-1_absolute.csv,ramp,9524,200.021,100.440082,0.27039,0.0,0.0,0.0,0.0,27.039,2.0139,218.2005,0.536676,0.0029,2,78.238729,127.525387,1.63,-0.4044,2.1071,399.937,199.916,,,120.51,6.09,80.92,,120.51,6.09,80.92,,120.51,-2.43,72.32,,120.51,-9.74,64.04,,0.0,q1,17.802,0.954019,0.3518,,,,,,,,0.6765,0.7502,0.1762,,,
ramp-200Hz-2_absolute.csv,ramp,9337,199.9572,82.477456,0.675166,0.0,0.0,0.0,0.0,67.5166,2.3113,251.3416,0.488424,0.0014,2,77.663911,183.755287,2.366,0.4645,2.2153,399.9143,199.9572,,,156.42,5.48,64.92,,80.95,-1.83,50.08,,80.95,-1.83,50.08,,80.95,-1.83,50.08,,75.47,q1,17.797,0.954047,0.5069,,,,,,,,0.6511,0.6606,0.0211,,,
ramp-200Hz-3_absolute.csv,ramp,8982,199.9555,72.415632,0.545984,0.0,0.0,0.0,0.0,54.5984,2.121,242.4979,0.446733,0.0023,2,66.858544,123.715839,1.8504,0.6262,2.1954,400.0223,199.9555,,,110.77,0.0,63.3,,110.77,0.0,63.3,,110.77,0.0,63.3,,110.77,0.0,63.3,,0.0,q1,17.797,0.954047,0.3412,,,,,,,,0.9236,0.8101,0.2968,,,
ramp-200Hz-4_absolute.csv,ramp,8480,200.0,94.15525,0.491736,0.0,0.0,0.0,0.0,49.1736,2.6412,244.959,0.567607,0.005,2,78.461733,128.380358,1.6362,-0.2617,2.037,400.0,200.0,,,126.6,-0.0,80.69,,126.6,-0.0,80.69,,126.6,-0.0,80.69,,126.6,-0.0,80.69,,0.0,q1,17.801,0.954028,0.3541,,,,,,,,0.6621,0.6546,0.0835,,,
ramp-200Hz-5_absolute.csv,ramp,9413,200.0425,72.729811,0.526895,0.0,0.0,0.0,0.0,52.6895,2.3851,238.75,0.582134,0.0036,2,68.141484,126.246088,1.8527,-0.4062,2.1354,399.9788,199.2988,,,126.6,0.0,80.69,,126.6,0.0,80.69,,126.6,0.0,80.69,,126.6,0.0,80.69,,0.0,q1,17.804,0.95401,0.3482,,,,,,,,0.6715,0.7054,0.1492,,,
ramp-200Hz-6_absolute.csv,ramp,11440,200.0,94.32301,0.444232,0.0,0.0,0.0,0.0,44.4232,2.4711,238.2938,0.538931,0.0033,2,76.203391,129.171164,1.6951,-0.5486,2.2805,400.0,199.9126,,,111.38,-0.61,63.3,,111.38,-0.61,63.3,,111.38,-0.61,63.3,,125.99,1.83,66.54,,14.61,q4,17.801,0.954028,0.3563,,,,,,,,0.6851,0.6757,0.1435,,,
ramp-200Hz-7_absolute.csv,ramp,9940,200.0,95.730283,0.583996,0.0,0.0,0.0,0.0,58.3996,2.4725,252.5293,0.529163,0.0023,2,80.533569,132.05031,1.6397,0.4418,2.0828,400.0,200.0,,,126.6,0.0,80.69,,126.6,0.0,80.69,,126.6,0.0,80.69,,126.6,0.0,80.69,,0.0,q1,17.801,0.954028,0.3642,,,,,,,,0.6667,0.6663,0.0006,,,
ramp-200Hz-8_absolute.csv,ramp,10500,200.0,101.538663,0.490191,0.0,0.0,0.0,0.0,49.0191,2.4222,239.5514,0.502058,0.0039,2,82.137275,149.513414,1.8203,0.8297,2.5429,400.0,200.0,,,150.03,17.35,73.01,,150.03,-0.91,82.96,,150.03,-8.22,87.06,,150.03,-8.22,87.06,,0.0,q1,17.801,0.954028,0.4124,,,,,,,,0.6594,0.6655,0.0101,,,
ramp-200Hz-9_absolute.csv,ramp,8854,200.0226,95.887943,0.517768,0.0,0.0,0.0,0.0,51.7768,2.0887,248.5356,0.391343,0.0002,2,80.412594,129.079178,1.6052,-0.3586,2.0185,400.0452,199.9096,,,137.86,-1.52,79.15,,137.86,3.35,77.96,,137.86,-1.52,79.15,,137.86,-0.3,78.85,,0.0,q1,17.802,0.954019,0.3561,,,,,,,,0.6667,0.6667,0.0,,,
ramp-300Hz-10_absolute.csv,ramp,11188,299.9642,352.713366,0.0,0.0,0.0,0.0,0.0,0.0,1.322,299.7585,0.339407,0.0006,1,284.71625,445.726467,1.5655,-0.0081,1.547,599.9285,112.3525,,,411.44,6.09,287.04,,411.44,-6.09,287.04,,411.44,6.09,287.04,,411.44,-6.09,287.04,,0.0,q1,25.769,0.904611,1.2966,,,,,,,,0.5402,0.5363,0.0074,,,
ramp-300Hz-1_absolute.csv,ramp,9954,299.9799,385.053549,0.0,0.0,0.0,0.0,0.0,0.0,1.3101,299.8838,0.36224,0.0004,1,280.424421,436.476881,1.5565,0.0155,1.4979,599.9598,107.6954,,,449.18,-6.09,286.13,,421.18,2.43,283.68,,421.18,1.22,282.72,,421.18,2.43,283.68,,28.0,q1,25.77,0.904603,1.2698,,,,,,,,0.5139,0.5008,0.0001,,,
ramp-300Hz-2_absolute.csv,ramp,9526,300.021,394.435988,0.0,0.0,0.0,0.0,0.0,0.0,1.3461,299.8089,0.408266,0.0013,1,285.563485,452.184345,1.5835,-0.0449,1.5466,599.937,108.1251,,,411.44,3.65,280.38,,411.44,-3.65,280.45,,411.44,3.65,280.38,,411.44,-3.65,280.45,,0.0,q1,25.773,0.90458,1.3155,,,,,,,,0.5516,0.5555,0.0001,,,
ramp-300Hz-3_absolute.csv,ramp,10151,299.9704,377.276779,0.0,0.0,0.0,0.0,0.0,0.0,1.2936,299.9329,0.299317,0.0005,1,285.968985,459.099237,1.6054,0.026,1.5219,599.9409,108.7578,,,427.27,-4.87,282.81,,427.27,4.87,284.24,,427.27,-4.87,282.81,,427.27,4.87,284.24,,0.0,q1,25.769,0.904608,1.3356,,,,,,,,0.6382,0.6233,0.0042,,,
ramp-300Hz-4_absolute.csv,ramp,8886,300.0225,392.333309,0.0,0.0,0.0,0.0,0.0,0.0,1.347,300.0605,0.360916,0.0007,1,283.80887,448.404119,1.58,0.0401,1.553,599.9325,102.8584,,,425.44,0.61,279.55,,425.44,-3.04,281.83,,425.44,1.83,278.91,,425.44,0.61,279.9,,0.0,q1,25.773,0.904579,1.3045,,,,,,,,0.5376,0.5683,0.0002,,,
ramp-300Hz-5_absolute.csv,ramp,9891,299.9697,356.805758,0.0,0.0,0.0,0.0,0.0,0.0,1.3132,299.9331,0.376728,0.001,1,274.646615,424.89772,1.5471,0.0227,1.4645,600.0404,112.1221,,,431.23,-7.61,284.35,,431.23,-0.3,282.75,,360.01,0.91,272.36,,360.01,7.0,272.45,,71.21,q1,25.769,0.904608,1.2361,,,,,,,,0.5687,0.5824,0.002,,,
ramp-300Hz-6_absolute.csv,ramp,8082,300.0495,368.770714,0.0,0.0,0.0,0.0,0.0,0.0,1.3084,299.9672,0.353373,0.0005,1,285.676136,411.65547,1.441,-0.0219,1.5195,599.8515,113.8332,,,410.53,-7.61,277.94,,410.53,7.0,281.98,,410.53,-10.04,277.72,,410.53,10.65,282.3,,0.0,q1,25.775,0.904565,1.1976,,,,,,,,0.5975,0.6195,0.0022,,,
ramp-300Hz-7_absolute.csv,ramp,11448,299.9651,356.431229,0.0,0.0,0.0,0.0,0.0,0.0,1.3522,299.3467,0.426838,0.002,1,286.822031,443.295982,1.5455,0.0097,1.554,599.9301,110.4123,,,427.27,-7.3,282.88,,427.27,7.3,284.17,,427.27,-7.3,282.88,,427.27,7.3,284.17,,0.0,q1,25.769,0.904611,1.2896,,,,,,,,0.5355,0.564,0.0001,,,
ramp-300Hz-8_absolute.csv,ramp,10230,300.0,385.710548,0.0,0.0,0.0,0.0,0.0,0.0,1.3505,299.8625,0.439815,0.0009,1,275.684398,442.931173,1.6067,-0.0159,1.4685,600.0,109.5797,,,418.75,4.87,283.05,,418.75,-0.0,282.99,,418.75,-0.0,284.35,,418.75,-4.87,284.29,,0.0,q1,25.772,0.904592,1.2885,,,,,,,,0.6085,0.5939,0.0012,,,
ramp-300Hz-9_absolute.csv,ramp,12226,300.0164,388.093282,0.0,0.0,0.0,0.0,0.0,0.0,1.3014,299.6729,0.372864,0.0009,1,281.903238,407.313784,1.4449,-0.0258,1.5105,599.9509,106.9851,,,418.44,5.17,290.0,,418.44,-7.0,286.95,,418.44,8.83,288.21,,418.44,-7.0,286.95,,0.0,q1,25.773,0.904583,1.1849,,,,,,,,0.5461,0.5438,0.0,,,
ramp-400Hz-10_absolute.csv,ramp,10208,399.9804,84.105812,0.0,0.0,0.0,0.0,0.0,0.0,1.8239,390.7554,0.500767,0.003,2,66.132903,86.464363,1.3074,-0.1755,1.4529,799.9608,192.2022,,,79.12,0.0,70.77,,79.12,0.0,70.77,,79.12,0.0,70.77,,79.12,0.0,70.77,,0.0,q1,32.861,0.846745,0.2687,,,,,,,,0.7461,0.6529,0.0989,,,
ramp-400Hz-1_absolute.csv,ramp,9471,399.9578,82.992858,0.0,0.0,0.0,0.0,0.0,0.0,2.3414,385.869,0.561276,0.0094,5,75.04626,120.269148,1.6026,-0.12,2.0724,799.0708,196.389,,,80.04,-0.91,70.78,,80.04,2.74,68.66,,80.04,-0.91,70.78,,80.04,-0.91,70.78,,0.0,q1,32.859,0.846758,0.3738,,,,,,,,0.5532,0.7811,0.0499,,,
ramp-400Hz-2_absolute.csv,ramp,10089,400.0396,77.599328,0.0,0.0,0.0,0.0,0.0,0.0,1.4731,394.8521,0.498727,0.0007,2,63.940962,140.398241,2.1957,0.0723,2.1474,799.8811,199.326,,,94.95,0.0,59.21,,94.95,0.0,59.21,,94.95,0.0,59.21,,94.95,0.0,59.21,,0.0,q1,32.865,0.846709,0.4364,,,,,,,,0.6932,0.5964,0.0095,,,
ramp-400Hz-3_absolute.csv,ramp,9673,399.9793,92.978801,0.0,0.0,0.0,0.0,0.0,0.0,1.7365,390.4565,0.443204,0.0017,2,73.810718,132.497728,1.7951,0.2387,2.198,799.8553,197.9737,,,95.86,-0.91,59.22,,95.86,-0.91,59.22,,95.86,-0.91,59.22,,141.51,2.74,65.2,,45.65,q4,32.861,0.846745,0.4118,,,,,,,,0.5133,0.7853,0.0001,,,
ramp-400Hz-4_absolute.csv,ramp,8126,399.9508,76.62502,0.0,0.0,0.0,0.0,0.0,0.0,1.5032,394.9484,0.54909,0.0012,2,61.716614,140.95484,2.2839,0.1655,2.0874,799.9016,199.8523,,,94.95,0.0,59.21,,94.95,0.0,59.21,,94.95,0.0,59.21,,94.95,0.0,59.21,,0.0,q1,32.859,0.846762,0.4381,,,,,,,,0.6652,0.6337,0.0,,,
ramp-400Hz-5_absolute.csv,ramp,9020,400.0,83.634417,0.0,0.0,0.0,0.0,0.0,0.0,1.444,395.4903,0.412267,0.0004,2,62.465472,139.914389,2.2399,-0.1537,2.1112,800.0,193.7916,,,132.08,5.48,80.88,,132.08,-0.61,73.59,,132.08,1.83,76.59,,132.08,-6.7,65.49,,0.0,q1,32.862,0.846733,0.4348,,,,,,,,0.6808,0.6146,0.0,,,
ramp-400Hz-6_absolute.csv,ramp,842,400.2375,80.749125,0.0,0.0,0.0,0.0,0.0,0.0,1.3986,395.8314,0.000226,0.0,2,59.271214,94.911211,1.6013,-0.3433,1.8436,799.2874,195.962,,,94.95,-0.0,59.21,,94.95,-0.0,59.21,,94.95,-0.0,59.21,,94.95,-0.0,59.21,,0.0,q1,32.878,0.846591,0.295,,,,,,,,0.6667,0.667,0.0005,,,
ramp-400Hz-7_absolute.csv,ramp,8330,400.0,85.480621,0.0,0.0,0.0,0.0,0.0,0.0,1.5739,394.2408,0.370352,0.0007,2,64.068565,89.249594,1.393,-0.237,1.5626,799.88,195.6783,,,79.12,0.0,70.77,,79.12,0.0,70.77,,79.12,0.0,70.77,,79.12,0.0,70.77,,0.0,q1,32.862,0.846733,0.2774,,,,,,,,0.7224,0.6529,0.0826,,,
ramp-400Hz-8_absolute.csv,ramp,10582,400.0189,84.971244,0.0,0.0,0.0,0.0,0.0,0.0,1.6915,393.6298,0.473057,0.0012,2,65.145044,150.681046,2.313,-0.1716,1.511,780.0038,193.3472,,,97.08,-2.13,59.25,,140.29,5.17,70.58,,140.29,-0.91,61.28,,97.08,-2.13,59.25,,43.21,q2,32.863,0.846722,0.4683,,,,,,,,0.6497,0.7366,0.0962,,,
ramp-400Hz-9_absolute.csv,ramp,9978,399.98,80.744574,0.0,0.0,0.0,0.0,0.0,0.0,1.397,395.8315,1e-06,0.0,2,59.205894,94.951973,1.6038,0.3436,1.8472,799.8597,199.9399,,,94.95,0.0,59.21,,94.95,0.0,59.21,,94.95,0.0,59.21,,94.95,0.0,59.21,,0.0,q1,32.861,0.846745,0.2951,,,,,,,,0.6666,0.6667,0.0,,,
Pulse-10_absolute.csv,pulse,12608,2.4588,5.602887,0.522451,0.511088,0.374537,0.359391,0.944679,89.6441,9.4476,77.8218,0.738918,5.0911,525,39.274206,44.325254,1.1286,-0.2426,1.0588,23.3978,8.8039,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.226,0.999993,0.1166,,,,,,,,,,,1.1286,1.0,0.9999
Pulse-11_absolute.csv,pulse,17055,2.404,7.186269,0.686069,0.350777,0.201003,0.166447,0.294954,81.3537,9.3024,68.2034,0.578844,3.4421,294,116.003009,349.722977,3.0148,1.3363,3.9356,5.8634,4.3389,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.221,0.999993,0.9203,,,,,,,,,,,3.0148,0.1453,1.0906
Pulse-12-1Vpp_absolute.csv,pulse,14560,2.4038,5.469133,0.588248,0.364048,0.264216,0.344497,0.604092,81.6734,9.2676,58.2183,0.692416,6.2076,371,152.335043,747.8078,4.909,3.7537,15.5385,10.783,0.4808,,,83.99,-8.52,18.66,,4.87,-4.87,4.87,,74.25,18.26,40.35,,4.87,-4.87,4.87,,79.12,q1,0.221,0.999993,1.9679,,,,,,,,,,,4.909,0.0556,0.5289
Pulse-13-1Vpp_absolute.csv,pulse,18368,2.1777,1.970185,0.664876,0.498998,0.148993,0.259945,0.681883,88.3645,10.5644,140.1596,0.457847,0.3215,703,156.644819,2570.208849,16.4079,-0.0649,16.6223,2.9399,0.7622,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.2,0.999994,6.7637,,,,,,,,,,,16.4079,0.0008,0.8914
Pulse-14_absolute.csv,pulse,10179,2.1613,0.60413,0.637436,0.406691,0.344034,0.312718,0.501616,88.7623,9.863,56.4124,0.637954,11.1481,270,111.510466,446.090826,4.0004,3.6766,14.6419,0.0982,0.0,,,225.5,225.5,225.5,,225.5,150.03,161.43,,249.24,-126.29,150.66,,249.24,-249.24,249.24,,23.74,q3,0.198,0.999994,1.1739,,,,,,,,,,,4.0004,0.06,0.9926
